frame,tracker_id,class_id,confidence,x_min,y_min,x_max,y_max
0,42,0,0.9994435906410217,196.64016723632812,798.0985229492187,229.10704040527344,850.1119506835937
0,43,0,0.9987080097198486,144.84054565429688,639.718960571289,176.28292846679688,696.4755828857421
0,44,0,0.9961073994636536,126.48319244384766,840.0667236328125,159.08468627929688,893.5942810058593
0,45,0,0.9870376586914062,237.93502807617188,938.4791381835937,270.11187744140625,999.68671875
0,46,0,0.9227783679962158,136.6757049560547,696.6212280273437,171.0985107421875,754.2023895263671
0,47,0,0.2255900800228119,182.18353271484375,927.0245483398437,208.12704467773438,958.4422119140625
0,48,0,0.220857173204422,96.27631378173828,523.7660100936889,109.43073272705078,540.1139152526855
0,49,0,0.984563946723938,1424.49208984375,965.9636352539062,1454.0927978515624,1019.8963439941406
0,50,0,0.9638054370880127,1465.3376403808593,888.1137817382812,1494.850762939453,921.42939453125
0,51,0,0.901103138923645,1495.5478149414062,988.4246643066406,1521.0017028808593,1021.4612243652343
0,52,0,0.9999239444732666,1616.710516357422,618.3946044921875,1665.6472076416017,671.0554626464843
0,53,0,0.9998973608016968,1584.7565368652345,691.6844604492187,1632.715872192383,738.3357208251953
0,54,0,0.999881386756897,1714.9917358398438,556.2789733886718,1760.232260131836,606.5992095947265
0,55,0,0.9998732805252075,1744.4882720947267,573.4037368774414,1787.906088256836,621.6539123535156
0,56,0,0.9998316764831543,1669.62216796875,609.3752944946289,1714.6799072265626,653.9458129882812
0,57,0,0.9997966885566711,1712.2665618896485,618.2037017822265,1755.0799621582032,662.1159637451171
0,58,0,0.9996744394302368,1671.7032836914063,546.2393424987793,1713.7619232177735,593.4011505126953
0,59,0,0.9989866614341736,1787.1393035888673,523.1303794860839,1833.995672607422,576.1501663208007
0,60,0,0.9969549179077148,1658.53240814209,657.5623901367187,1704.6559204101563,699.4594696044921
0,61,0,0.7748512625694275,1702.5013336181642,511.8,1742.6938842773438,540.5274665832519
0,62,0,0.7619065046310425,1885.9368041992188,655.1890228271484,1919.7026123046876,693.6641204833984
0,63,0,0.6268071532249451,1752.8459075927735,512.1152663111686,1793.094549560547,548.6154754638671
0,64,0,0.9815249443054199,1487.991143798828,1037.5475631713866,1515.2211547851562,1078.834104156494
0,65,0,0.8317587375640869,1391.2004333496093,1023.6,1418.2649475097655,1077.951261138916
0,66,0,0.3698907792568207,1425.731103515625,1030.511922931671,1451.95400390625,1078.6406036376952
1,1,0,0.9999052882194519,45.81230926513672,313.2049255371094,99.10319137573242,347.42303466796875
1,2,0,0.9998358488082886,146.98926544189453,352.6554412841797,200.02498626708984,396.08978271484375
1,3,0,0.9996985197067261,354.39288330078125,354.0259246826172,407.40171813964844,411.9810028076172
1,4,0,0.9996351003646851,392.08924865722656,292.2215118408203,440.06944274902344,346.5176086425781
1,5,0,0.9996285438537598,50.71175575256348,382.00323486328125,105.58099365234375,415.4637451171875
1,6,0,0.9995725154876709,271.45361328125,168.38068389892578,319.20526123046875,191.49907684326172
1,7,0,0.9991074800491333,387.37672424316406,362.61988830566406,446.97747802734375,430.6788330078125
1,8,0,0.9995523691177368,112.10602951049805,376.8227844238281,176.25858306884766,423.673095703125
1,9,0,0.9993128776550293,151.71279907226562,120.35461807250977,235.23707580566406,158.9425277709961
1,10,0,0.9901266694068909,0.07863281108438969,338.78904724121094,46.8060302734375,367.00714111328125
1,11,0,0.9287338852882385,474.1832733154297,251.09559631347656,509.3542785644531,292.7251739501953
1,12,0,0.699619472026825,141.77476501464844,395.6390686035156,176.7853240966797,423.3255310058594
1,13,0,0.47813042998313904,150.8310089111328,125.52251434326172,170.14993286132812,151.80889892578125
1,14,0,0.999921977519989,800.3929260253906,138.6442108154297,929.6750305175781,190.36309814453125
1,15,0,0.9997916221618652,944.6784637451171,196.1209487915039,1004.3160369873046,225.17750549316406
1,16,0,0.9996287822723389,564.2587078094482,146.57181549072266,620.1416786193847,174.5564422607422
1,17,0,0.9995026588439941,668.6642272949218,226.66299438476562,717.5052841186523,255.33908081054688
1,18,0,0.4150349199771881,989.0604217529296,147.89978790283203,1020.7589385986328,181.15108489990234
1,19,0,0.9999037384986877,1388.4786468505858,341.7886657714844,1428.299966430664,385.2889709472656
1,20,0,0.9998503923416138,1280.8886962890624,337.96595764160156,1325.7088256835937,383.2161865234375
1,21,0,0.9998812079429626,1341.092950439453,287.0480194091797,1394.6699005126952,337.6423645019531
1,22,0,0.9998612403869629,1304.8813720703124,305.27320861816406,1356.41591796875,354.3976287841797
1,23,0,0.9997709393501282,1265.4535003662108,145.67090606689453,1325.2496124267577,174.22309112548828
1,24,0,0.9996281862258911,1171.478189086914,186.3564910888672,1221.28936920166,209.60867309570312
1,25,0,0.9995911121368408,1351.7905212402343,363.54344177246094,1390.802392578125,407.6422424316406
1,26,0,0.9984928369522095,1030.4339793682097,98.35946273803711,1161.5930114746093,143.18009185791016
1,27,0,0.9702129364013672,1394.429879760742,131.37548065185547,1492.908609008789,168.74072265625
1,28,0,0.9999216794967651,1802.9101928710938,336.1461181640625,1851.4356750488282,392.04444885253906
1,29,0,0.9998340606689453,1846.5900787353517,350.5247344970703,1896.67587890625,404.9619903564453
1,30,0,0.9997742772102356,1700.069876098633,125.12299346923828,1760.490171813965,151.70750427246094
1,31,0,0.9997493624687195,1803.931219482422,404.9579620361328,1847.4694885253907,456.80799865722656
1,32,0,0.9997079372406006,1558.7630743026734,151.60601043701172,1609.6137603759767,177.25514221191406
1,33,0,0.9955065250396729,1815.2550872802735,464.0151062011719,1855.7802185058595,508.0922088623047
1,34,0,0.9847556352615356,1623.336420440674,0.14892394840717316,1667.7287048339845,34.61577606201172
1,35,0,0.9904137849807739,1742.0608047485352,394.0581970214844,1818.8112854003907,483.6234893798828
1,36,0,0.5056688785552979,1895.049871826172,279.8427734375,1916.1135314941407,302.29681396484375
1,37,0,0.6762262582778931,1852.1627716064454,403.55787658691406,1891.9337677001954,448.00567626953125
1,38,0,0.318886935710907,1851.3889221191407,287.367919921875,1872.2878173828126,311.4740295410156
1,39,0,0.9997549653053284,133.75369262695312,771.0743835449218,162.60232543945312,824.7261627197265
1,40,0,0.9995681643486023,157.4713897705078,796.0387084960937,187.36318969726562,853.0830963134765
1,41,0,0.9994744062423706,150.8600616455078,575.6699207305908,186.35084533691406,634.8118713378906
1,42,0,0.9995553493499756,196.3295440673828,800.2899597167968,228.65147399902344,851.8442962646484
1,43,0,0.9982475638389587,144.92893981933594,639.6020362854003,176.4623031616211,696.7148483276367
1,44,0,0.997360348701477,125.93313217163086,839.8791778564453,158.54215240478516,894.0523651123046
1,45,0,0.9916424751281738,237.59408569335938,939.5044525146484,269.8578338623047,1000.0348022460937
1,46,0,0.8104567527770996,136.3193130493164,696.6158493041992,171.19763946533203,754.6443374633789
1,47,0,0.2255900800228119,182.18353271484375,927.0245483398437,208.12704467773438,958.4422119140625
1,48,0,0.220857173204422,96.27631378173828,523.7660100936889,109.43073272705078,540.1139152526855
1,49,0,0.990409791469574,1424.664239501953,965.8876922607421,1454.0318237304687,1019.72041015625
1,50,0,0.9813423156738281,1465.3591247558593,887.883740234375,1494.374169921875,920.7377136230468
1,51,0,0.9034069776535034,1494.5974517822265,988.1049621582031,1520.9703308105468,1021.7180145263671
1,52,0,0.9999279975891113,1616.4433578491212,618.4354713439941,1665.8071350097657,671.4111679077148
1,53,0,0.9998520612716675,1585.021156692505,691.4470260620117,1632.8942932128907,738.3647277832031
1,54,0,0.9998759627342224,1715.3048767089845,556.3034484863281,1760.1665328979493,606.3879898071289
1,55,0,0.9998713135719299,1743.915251159668,573.2352169036865,1787.7522338867188,621.7841766357421
1,56,0,0.9998732805252075,1669.4281982421876,609.5029304504394,1714.9670242309571,654.6669967651367
1,57,0,0.999833345413208,1712.2315811157227,618.2360885620117,1755.0148529052735,662.1913803100585
1,58,0,0.999704122543335,1672.035467529297,546.3950717926025,1713.3882888793946,593.0372322082519
1,59,0,0.9992942214012146,1786.4296173095704,523.0515873908996,1833.9210418701173,576.1692092895507
1,60,0,0.9981785416603088,1657.888380432129,657.5437286376953,1705.8021606445313,699.8442428588867
1,61,0,0.7761942148208618,1702.8586868286134,511.8039943610318,1742.1303924560548,540.2757080078125
1,62,0,0.6952888369560242,1885.7748626708985,654.8481719970703,1919.7970489501954,693.0759628295898
1,63,0,0.5431227087974548,1752.9953063964845,512.1929856419563,1793.2301239013673,548.6610095977783
1,64,0,0.976253867149353,1488.1065307617187,1037.2244974136352,1515.248727416992,1079.1312099456786
1,65,0,0.7630987167358398,1390.9147583007812,1023.6,1418.2441497802733,1078.2494331359862
1,66,0,0.615744411945343,1425.7341552734374,1030.2032083034514,1451.6235900878905,1078.8587165832519
2,1,0,0.9998970031738281,46.267985026041664,313.46221923828125,99.7599614461263,347.5743408203125
2,2,0,0.9998472332954407,147.77001953125,353.26915486653644,200.73454793294272,396.5056966145833
2,3,0,0.9996669888496399,354.43590291341144,353.98523966471356,407.3837483723958,411.93190511067706
2,4,0,0.9996054172515869,391.5074157714844,292.1604309082031,440.2539469401042,346.64837646484375
2,5,0,0.9996165633201599,50.95379765828451,382.2909342447917,105.66654968261719,415.5890604654948
2,6,0,0.9995684623718262,268.9528503417969,168.0959930419922,317.0042317708333,191.8742218017578
2,7,0,0.9991036057472229,387.25710042317706,362.84862263997394,446.88979085286456,430.90325927734375
2,8,0,0.9996712803840637,113.09678904215495,377.8328145345052,177.91241455078125,424.75011189778644
2,9,0,0.999505341053009,149.16263834635416,120.04840596516927,233.1449432373047,158.7148183186849
2,10,0,0.9881628155708313,0.08383788789312045,338.71913655598956,47.17908477783203,367.1492513020833
2,11,0,0.940525233745575,473.8319600423177,251.23324584960938,509.4106953938802,292.9551188151042
2,12,0,0.699619472026825,141.77476501464844,395.6390686035156,176.7853240966797,423.3255310058594
2,13,0,0.47813042998313904,150.8310089111328,125.52251434326172,170.14993286132812,151.80889892578125
2,14,0,0.9999276995658875,799.2087422688801,138.71825154622397,928.4823323567707,191.03943379720053
2,15,0,0.9998213648796082,941.7941813151041,196.5218048095703,1001.8338134765623,225.25726826985678
2,16,0,0.9996455311775208,562.1648478190103,146.52401733398438,618.3114695231119,174.54223124186197
2,17,0,0.9995895028114319,668.0734578450521,226.66441853841147,716.1061523437498,255.25840759277344
2,18,0,0.4150349199771881,989.0604217529296,147.89978790283203,1020.7589385986328,181.15108489990234
2,19,0,0.9999046325683594,1388.5239501953122,341.82611083984375,1428.3311604817707,385.30954996744794
2,20,0,0.9998388290405273,1280.9545837402343,338.0989990234375,1325.7272888183593,383.2615458170573
2,21,0,0.9998817443847656,1341.1311686197917,287.06252034505206,1394.6709635416664,337.6314188639323
2,22,0,0.9998576045036316,1304.8342732747394,305.2339375813802,1356.4126627604167,354.3489074707031
2,23,0,0.9997913837432861,1264.0307708740233,145.70130411783853,1323.8990214029948,174.25114949544272
2,24,0,0.9996705651283264,1169.2761372884113,186.5530802408854,1219.0782002766925,209.60602315266928
2,25,0,0.9996399283409119,1351.966923014323,363.6836751302083,1390.9065795898434,407.7150573730469
2,26,0,0.9988287091255188,1029.05934398969,98.44263203938802,1160.9548583984374,143.43303934733072
2,27,0,0.9669845700263977,1393.6465291341144,130.50867207845053,1493.550480143229,168.77094523111978
2,28,0,0.9999179244041443,1802.9522359212242,336.14589436848956,1851.452419026693,392.00110880533856
2,29,0,0.9998173713684082,1846.6725118001305,350.63966878255206,1896.6296346028648,404.8573404947917
2,30,0,0.9996910095214844,1698.0477152506512,124.90289560953777,1758.7684946695965,151.48138427734375
2,31,0,0.9997467398643494,1803.7487955729168,404.9521789550781,1847.4598144531253,456.8566487630208
2,32,0,0.9995718002319336,1557.0966629028323,151.70223999023438,1608.152535502116,177.2282918294271
2,33,0,0.9957235455513,1815.2892517089847,463.9315999348958,1855.7201395670575,508.1441650390625
2,34,0,0.9834661483764648,1623.4014623006187,0.13354064027468363,1668.145290120443,34.8351796468099
2,35,0,0.9930899739265442,1741.9396881103519,393.6744384765625,1818.7432820638023,483.18482462565106
2,36,0,0.5056688785552979,1895.049871826172,279.8427734375,1916.1135314941407,302.29681396484375
2,37,0,0.7813579440116882,1852.4697428385418,403.3960876464844,1892.665777587891,448.0399881998698
2,38,0,0.318886935710907,1851.3889221191407,287.367919921875,1872.2878173828126,311.4740295410156
2,39,0,0.9997870326042175,133.5820515950521,771.0063802083332,162.6003163655599,824.6662516276041
2,40,0,0.9995438456535339,156.9884287516276,796.781465657552,186.64419555664062,853.3818583170572
2,41,0,0.999546229839325,150.84306844075522,575.7200528462728,186.34941609700522,635.0392501831054
2,42,0,0.9995830655097961,196.10906473795572,801.7282633463541,228.66343688964844,853.1981323242186
2,43,0,0.9983633160591125,145.3329620361328,639.5161102294921,176.62796529134116,696.882773844401
2,44,0,0.9978740811347961,125.74895985921223,839.8173034667967,158.37305196126303,894.129111735026
2,45,0,0.9930426478385925,237.59722900390625,940.736533610026,270.00132242838544,1000.6986714680988
2,46,0,0.6976452469825745,136.25214640299478,696.9937306722004,171.34986877441406,754.6405049641926
2,47,0,0.2255900800228119,182.18353271484375,927.0245483398437,208.12704467773438,958.4422119140625
2,48,0,0.220857173204422,96.27631378173828,523.7660100936889,109.43073272705078,540.1139152526855
2,49,0,0.9924963116645813,1424.7732381184894,965.6946736653645,1453.990197753906,1019.586407470703
2,50,0,0.9871139526367188,1465.4158569335934,887.3682373046873,1494.4717956542966,920.3399983723957
2,51,0,0.897027313709259,1494.2472473144528,987.9537984212238,1521.0166666666664,1021.8000813802082
2,52,0,0.9999260902404785,1616.3987970987957,618.447127787272,1665.8969024658206,671.5160186767578
2,53,0,0.9998359084129333,1585.121441904704,691.3731811523436,1632.918483479818,738.4034393310545
2,54,0,0.9998741149902344,1715.4561930338543,556.3334294637044,1760.123327636719,606.284146118164
2,55,0,0.9998695254325867,1743.707067871094,573.2046694437662,1787.6781931559246,621.8001831054687
2,56,0,0.9998717308044434,1669.2163248697918,609.3015309651693,1715.0052652994793,654.5397664388021
2,57,0,0.9998437762260437,1712.279796346029,618.253857421875,1754.9686086018883,662.2464162190755
2,58,0,0.999717652797699,1672.1362162272137,546.4469993591308,1713.2324076334637,592.9295445760091
2,59,0,0.9994274973869324,1786.1669932047528,523.0347002029418,1833.8210611979168,576.1914438883463
2,60,0,0.9985988736152649,1657.6499771118167,657.6495941162109,1706.2563385009769,699.9760152180988
2,61,0,0.7848034501075745,1702.9616505940758,511.80266290735455,1741.8989776611331,540.1842417399088
2,62,0,0.7355484366416931,1885.8280700683597,655.0312367757161,1919.7600769042972,693.1669433593748
2,63,0,0.5592444539070129,1753.0700236002606,512.1719344834486,1793.3420166015628,548.6743286132812
2,64,0,0.9668053984642029,1488.3960103352863,1037.1791041056315,1515.214329020182,1079.1887908935546
2,65,0,0.7630987167358398,1390.9147583007812,1023.6,1418.2441497802733,1078.2494331359862
2,66,0,0.6044469475746155,1425.88276570638,1030.040172990163,1452.1051269531247,1078.910380299886
2,68,0,0.8039523959159851,1718.4273895263673,755.056851196289,1762.1872619628907,791.4181030273437
3,1,0,0.9998939037322998,46.881431579589844,313.68299102783203,100.51015663146973,347.78428649902344
3,2,0,0.9998519420623779,148.60894775390625,353.75586700439453,201.26902389526367,396.7691955566406
3,3,0,0.9996551275253296,354.4506301879883,354.0029525756836,407.3435974121094,411.89935302734375
3,4,0,0.9995894432067871,391.30086517333984,292.19274139404297,440.3072280883789,346.71923065185547
3,5,0,0.999619722366333,51.141385078430176,382.42711639404297,106.00758171081543,415.83092498779297
3,6,0,0.9996002912521362,266.63232421875,167.95606231689453,315.0377731323242,192.14016342163086
3,7,0,0.9990903735160828,387.03658294677734,363.01478576660156,446.84608459472656,431.17279052734375
3,8,0,0.999736487865448,114.1834945678711,378.54346466064453,179.32249450683594,425.603271484375
3,9,0,0.99959397315979,146.4963836669922,120.04302215576172,231.12899017333984,158.6247100830078
3,10,0,0.9863882064819336,0.0957873510196805,338.5746612548828,47.49228858947754,367.2082061767578
3,11,0,0.9500775933265686,473.4473876953125,251.47411346435547,509.613525390625,293.2508087158203
3,12,0,0.699619472026825,141.77476501464844,395.6390686035156,176.7853240966797,423.3255310058594
3,13,0,0.47813042998313904,150.8310089111328,125.52251434326172,170.14993286132812,151.80889892578125
3,14,0,0.9999305605888367,797.6459777832031,138.7675437927246,927.1930740356445,191.46132278442383
3,15,0,0.9998414516448975,939.1702545166015,196.7075653076172,999.154019165039,225.38552856445312
3,16,0,0.9996646046638489,560.1825855255126,146.52313613891602,616.5369537353515,174.56006622314453
3,17,0,0.9996220469474792,667.1239822387695,226.69781112670898,715.5255744934082,255.0939178466797
3,18,0,0.5002029538154602,987.265586344401,148.27631123860678,1020.7297790527342,181.09179178873697
3,19,0,0.999904990196228,1388.530335998535,341.8499298095703,1428.3341232299804,385.3327102661133
3,20,0,0.9998334646224976,1280.9646087646483,338.14215087890625,1325.731980895996,383.28255462646484
3,21,0,0.9998814463615417,1341.1393447875976,287.0689163208008,1394.6672912597655,337.62696075439453
3,22,0,0.9998537302017212,1304.7260452270507,305.2028121948242,1356.333558654785,354.31446838378906
3,23,0,0.9998002052307129,1262.6848350524901,145.74050521850586,1322.4415908813476,174.20976638793945
3,24,0,0.9996737837791443,1167.049291229248,186.61833572387695,1216.7512451171874,209.6469383239746
3,25,0,0.9996664524078369,1352.056314086914,363.7613067626953,1390.9299255371093,407.7552185058594
3,26,0,0.9990139007568359,1028.1870738923549,98.32283782958984,1159.329579925537,143.23767471313477
3,27,0,0.9721737504005432,1393.5951553344726,132.85992813110352,1485.8205200195312,168.37311553955078
3,28,0,0.9999150037765503,1802.9666580200196,336.14086151123047,1851.4939712524415,392.0094223022461
3,29,0,0.999812662601471,1846.667433166504,350.6950454711914,1896.5993942260743,404.80870819091797
3,30,0,0.9996539354324341,1695.950319671631,124.74192237854004,1756.6946815490724,151.2530860900879
3,31,0,0.9997477531433105,1803.6644653320313,404.9228286743164,1847.4677185058595,456.8962173461914
3,32,0,0.9994460344314575,1555.5233818531037,151.7204475402832,1606.6713642120362,177.17667770385742
3,33,0,0.9960536956787109,1815.305258178711,463.9898681640625,1855.5605224609376,508.1580581665039
3,34,0,0.9854261875152588,1623.0883201599122,0.12835601717233658,1668.4323143005372,34.99379825592041
3,35,0,0.994525134563446,1741.9472412109376,393.47765350341797,1818.6778625488282,482.98455810546875
3,36,0,0.5056688785552979,1895.049871826172,279.8427734375,1916.1135314941407,302.29681396484375
3,37,0,0.8336923122406006,1852.6170486450196,403.4223327636719,1893.0728515625,448.07743072509766
3,38,0,0.318886935710907,1851.3889221191407,287.367919921875,1872.2878173828126,311.4740295410156
3,39,0,0.9997987747192383,133.52073287963867,770.9484680175781,162.52162170410156,824.5177124023437
3,40,0,0.9995319247245789,156.73852157592773,797.1684387207031,186.3383560180664,853.6471908569335
3,41,0,0.9995813965797424,150.8404541015625,575.7730520248413,186.32052612304688,635.1252029418945
3,42,0,0.9996184706687927,195.85186767578125,802.968113708496,228.3872833251953,854.8509185791015
3,43,0,0.998377799987793,145.58102798461914,639.4718769073486,176.67516708374023,696.9830177307128
3,44,0,0.9981902241706848,125.70436096191406,839.7606628417968,158.22904205322266,894.1224639892578
3,45,0,0.9939925074577332,237.3978729248047,942.1812255859375,269.9353332519531,1001.9831970214843
3,46,0,0.6876751184463501,136.14671325683594,696.8767097473144,171.35481643676758,754.7683418273925
3,47,0,0.2255900800228119,182.18353271484375,927.0245483398437,208.12704467773438,958.4422119140625
3,48,0,0.220857173204422,96.27631378173828,523.7660100936889,109.43073272705078,540.1139152526855
3,49,0,0.9940567016601562,1424.8218017578124,965.5982101440429,1454.1935440063476,1019.3812301635742
3,50,0,0.9899908304214478,1465.6512542724608,886.7863739013671,1494.3984008789062,919.5389984130859
3,51,0,0.903035581111908,1494.112222290039,987.8500793457031,1521.0820022583007,1021.8357131958007
3,52,0,0.9999253749847412,1616.3616279602052,618.4709575653076,1665.9509910583497,671.5740135192871
3,53,0,0.9998223185539246,1585.171842956543,691.3283164978027,1632.930918121338,738.4202888488769
3,54,0,0.9998723268508911,1715.5026153564454,556.3459623336792,1760.0981658935548,606.2230003356933
3,55,0,0.9998677968978882,1743.5802444458009,573.1972930908203,1787.6426109313966,621.8269889831543
3,56,0,0.9998751282691956,1669.0994590759278,609.2293918609619,1715.0361808776856,654.490933227539
3,57,0,0.9998481869697571,1712.2841590881349,618.2550228118896,1754.917017364502,662.2813957214355
3,58,0,0.9997240900993347,1672.2248405456544,546.4669635772705,1713.1540855407716,592.8865268707275
3,59,0,0.9994854927062988,1786.1052955627442,523.0231044769287,1833.7730697631837,576.1849773406982
3,60,0,0.9988115429878235,1657.657522583008,657.6528823852539,1706.1944564819337,699.7222450256347
3,61,0,0.8061726689338684,1703.0103858947755,511.8019971805159,1741.741075897217,540.1359336853027
3,62,0,0.7406758069992065,1885.857489013672,655.0979774475097,1919.73113861084,693.2402236938476
3,63,0,0.5437558889389038,1753.1224464416505,512.1642890304327,1793.3846343994142,548.6735074996948
3,64,0,0.9646205306053162,1488.3740402221679,1037.191293811798,1515.401040649414,1079.2429233551024
3,65,0,0.7630987167358398,1390.9147583007812,1023.6,1418.2441497802733,1078.2494331359862
3,66,0,0.568550169467926,1425.9018646240233,1029.6038032531737,1452.037057495117,1078.883088684082
3,68,0,0.8073081374168396,1718.3544525146485,755.0139739990234,1762.2537368774415,791.3858459472656
3,74,0,0.408628910779953,1520.965478515625,1024.9014369010924,1534.8342834472655,1072.8660789489745
4,1,0,0.9998919367790222,47.43724060058594,313.84743041992186,101.15331268310547,348.0730895996094
4,2,0,0.9998612403869629,149.267138671875,354.2764099121094,201.84481201171874,397.170166015625
4,3,0,0.999651312828064,354.50481567382815,353.9987060546875,407.35723266601565,411.83916625976565
4,4,0,0.9995867013931274,391.1689697265625,292.2969909667969,440.3290588378906,346.86232299804686
4,5,0,0.9996169805526733,51.50108413696289,382.5618896484375,106.43557434082031,416.13726196289065
4,6,0,0.9996042251586914,264.2940307617188,167.82644653320312,312.90478515625,192.240087890625
4,7,0,0.9991968870162964,386.7060302734375,363.2408874511719,446.7312255859375,431.25038452148436
4,8,0,0.9997749328613281,115.00052947998047,379.1321228027344,180.22516174316405,426.15834350585936
4,9,0,0.9996563196182251,144.1678680419922,119.99037017822266,228.9041717529297,158.51285705566406
4,10,0,0.9868408441543579,0.11743310168385505,338.56138305664064,47.813758087158206,367.296533203125
4,11,0,0.9568775296211243,473.1149108886719,251.69200134277344,509.76044311523435,293.58672485351565
4,12,0,0.699619472026825,141.77476501464844,395.6390686035156,176.7853240966797,423.3255310058594
4,13,0,0.47813042998313904,150.8310089111328,125.52251434326172,170.14993286132812,151.80889892578125
4,14,0,0.999934196472168,796.1385009765625,138.8158752441406,925.9310852050781,191.67410888671876
4,15,0,0.9998564720153809,936.8229736328125,196.91140747070312,996.5085021972657,225.44298095703124
4,16,0,0.9996870160102844,558.356852722168,146.5219970703125,614.6796966552735,174.54404296875
4,17,0,0.9996503591537476,666.1481353759766,226.84837646484374,714.6916656494141,255.05037841796874
4,18,0,0.5994088649749756,985.8002212524414,148.31830978393555,1020.7574127197265,181.11573791503906
4,19,0,0.9999042749404907,1388.5322998046875,341.85289306640624,1428.3273620605469,385.3125427246094
4,20,0,0.9998325109481812,1280.9605346679687,338.13609619140624,1325.7400695800782,383.3165588378906
4,21,0,0.999880313873291,1341.161358642578,287.0957336425781,1394.6555419921874,337.644482421875
4,22,0,0.9998489618301392,1304.6568298339844,305.197705078125,1356.299298095703,354.3011047363281
4,23,0,0.9998093843460083,1261.1587860107422,145.72183837890626,1320.7948059082032,174.20755920410156
4,24,0,0.9996868371963501,1164.8826873779296,186.6420471191406,1214.7680938720703,209.69007568359376
4,25,0,0.9996851086616516,1352.120849609375,363.82871704101564,1390.9165954589844,407.76025390625
